timestamp,been_here,id,lat,lng,focal_lat,focal_lng,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1406540390674,248,4beda05191380f47e631a018,43.773902,11.246028,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,97,4ce838eafe90a35d7f5d410e,43.77390151419768,11.250754711601163,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,5,51222006e4b0b14e354f18ae,43.773901,11.263554,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,2,515af683e4b03570cfe51c78,43.773901,11.278385,43.77400727950002,11.281156539849999,0,0,0,0,0,0,0,0,1,0
1406540390674,22,4cb71f073ac93704c712d90a,43.773897,11.257582,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,1,0,0
1406540390674,93,505dc7bfe4b0fa2ebabdcad4,43.77389503679799,11.220444737947819,43.77400727950002,11.22364997935,0,0,0,0,0,1,0,0,0,0
1406540390674,3,4e454dc062e148603b624508,43.773894,11.233423,43.77400727950002,11.235151291449998,0,1,0,0,0,0,0,0,0,0
1406540390674,269,4d98c0d2af3d236a63e043c7,43.77389266963956,11.252852458952669,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,0,1
1406540390674,5,51803d1b498e19e36d28f1b5,43.77388859297232,11.242640888406243,43.77400727950002,11.24665260355,1,0,0,0,0,0,0,0,0,0
1406540390674,59,4c87ebcdbf40a1cd42be08b4,43.773882,11.243574,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,7,4cd3f299607a6dcb96461254,43.773881391334456,11.215658637938933,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
1406540390674,18,516d75aee4b08a2246a985e3,43.773864,11.250085,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,349,4d46b607bbb1a1436d955f72,43.77385771738685,11.249891271777399,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,3,4d84e57b40a7a35d990915be,43.773847661929345,11.216134471012623,43.77400727950002,11.212148667249998,0,0,0,0,0,0,0,0,1,0
