Timestamps(ms),Latitude,Longitude,normalized_density(Arts & Entertainment),normalized_density(College & University),normalized_density(Event),normalized_density(Food),normalized_density(Nightlife Spot),normalized_density(Outdoors & Recreation),normalized_density(Professional & Other Places),normalized_density(Residence),normalized_density(Shop & Service),normalized_density(Travel & Transport)
1393535343884,0.0596277454703751,0.4383508659308085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.059348778907603934,0.4468586488354847,0.0,0.0,0.09020059454797323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0590681257482288,0.45536632442537184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05878578604812248,0.46387389205531465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.058501759863456806,0.4723813510802075,0.0,0.0,0.27033829602596077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07561370275264034,0.25986019479692035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07537009102874526,0.26837144735796004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07512479108654818,0.27688260610911053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0748778029748942,0.2853936704038223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0832516339869281,0.0
1393535343884,0.0746291267429773,0.29390463959558816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07437876244030707,0.3024155130379503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07412671011673375,0.3109262900844909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07387296982246477,0.31943697008884403,0.1431367072722821,0.0,0.09055380336791023,0.0,0.0,0.0,0.1456650845634532,0.0,0.08308887388283544,0.0769981971153846
1393535343884,0.07361754160802321,0.3279475524046895,0.1431367072722821,0.0,0.2716614101037307,0.0,0.0,0.0,0.21849762684517976,0.42941012181684624,0.24926662164850635,0.4619891826923076
1393535343884,0.07336042552426444,0.336458036385752,0.2862734145445642,0.06653633080313417,0.09055380336791023,0.17425338276625643,0.0,0.0,0.2913301691269064,0.2862734145445642,0.24926662164850635,0.0769981971153846
1393535343884,0.07310162162240101,0.34496842138580663,0.0,0.06653633080313417,0.09055380336791023,0.0,0.0,0.0,0.0728325422817266,0.0,0.0,0.0769981971153846
1393535343884,0.07284112995394455,0.3534787067586711,0.0,0.0,0.0,0.0,0.0,0.0,0.07276148614291517,0.0,0.0,0.0
1393535343884,0.0725789505707722,0.3619888918582182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07231508352509332,0.37049897603836196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0720495288694247,0.37900895865306833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07178228665664861,0.38751883905635487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.071513356939963,0.39602861660228034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07124273977293127,0.4045382906449613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07097043520939934,0.4130478605385612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0706964433036118,0.4215573256372907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.07042076411007911,0.43006668529541336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0701433976836938,0.4385759388672445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06986434407968074,0.4470850857071477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06958360335358042,0.45559412516954073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06930117556126564,0.46410305660889184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06901706075897467,0.4726118793797211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.06873125900324485,0.4811205928365993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0858873552575886,0.2685693228074571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.085641978765864,0.27708184731581365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08539491357845158,0.2855942773124899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0851461597445453,0.29410661215060546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08489571731370464,0.30261885118332144,0.0,0.0,0.09064258160650622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08464358633581305,0.31113099376384695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08438976686109455,0.3196430392454359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769981971153846
1393535343884,0.08413425894009717,0.328154986981394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08387706262370118,0.3366668363250658,0.0,0.0,0.09055380336791023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.08361817796315237,0.3451785866298521,0.0,0.13307266160626835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0833576050100039,0.353690237249193,0.0,0.0,0.09046545819389279,0.04352084486649918,0.06692759370296936,0.0,0.0,0.0,0.16601562313370444,0.23076923076923075
